row_label_raw,row_label_full,Ông Đỗ Quang Hiến,Chú tịch,numeric__Chú tịch
Ông Đỗ Quang Vinh,Ông Đỗ Quang Vinh,Ông Đỗ Quang Vinh,Phó Chủ tịch,
Ông Thái Quốc Minh,Ông Thái Quốc Minh,Ông Thái Quốc Minh,Thành viên,
Bà Ngô Thu Hà,Bà Ngô Thu Hà,Bà Ngô Thu Hà,Thành viên,
Ông Phạm Việt Dăn,Ông Phạm Việt Dăn,Ông Phạm Việt Dăn,Thành viên,
Ông Đỗ Văn Sinh,Ông Đỗ Văn Sinh,Ông Đỗ Văn Sinh,Thành viên độc lập,
Ông Phan Đăng Tuất,Ông Phan Đăng Tuất,Ông Phan Đăng Tuất,Thành viên độc lập (bố nhiệm ngày 22 tháng 4 năm 2025),
