row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2024(Hoàn nhập) dự phòng trong năm 2024,Số dư tại ngày 01/01/2024(Hoàn nhập) dự phòng trong năm 2024,Số dư tại ngày 01/01/2024(Hoàn nhập) dự phòng trong năm 2024,-,118.410(118.410),118.410(118.410),,,
Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,-,-,-,,,
Số dư tại ngày 31/12/2025,Số dư tại ngày 31/12/2025,Số dư tại ngày 31/12/2025,-,-,-,,,
