row_label_raw,row_label_full,col_0,Dự phòngchungTriệu đồng,Dự phòngcụ thểTriệu đồng,Dự phònggiảm giáTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phònggiảm giáTriệu đồng,numeric__Tổng cộngTriệu đồng
Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),177.043,27.932,5.241,210.216,177043.0,27932.0,5241.0,210216.0
Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),(122.247),(27.932),2.309,(147.870),-122247.0,-27932.0,2309.0,-147870.0
Tại ngày 31 tháng 12 năm2024,Tại ngày 31 tháng 12 năm2024,Tại ngày 31 tháng 12 năm2024,54.796,-,7.550,62.346,54796.0,,7550.0,62346.0
