row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Nguyễn Đức VinhBà Lưu Thị Thảo,Ông Nguyễn Đức VinhBà Lưu Thị Thảo,Ông Nguyễn Đức VinhBà Lưu Thị Thảo,Tổng Giám đốcPhó Tổng Giám đốc thường trực vàGiám đốc điều hành cao cấp,
Bà Phạm Thị NhungÔng Phùng Duy KhươngBà Dương Thị Thu ThủyÔng Nguyễn Thành LongÔng Đình Văn NhoÔng Nguyễn Thanh BìnhÔng Kamijo Hiroki,Bà Phạm Thị NhungÔng Phùng Duy KhươngBà Dương Thị Thu ThủyÔng Nguyễn Thành LongÔng Đình Văn NhoÔng Nguyễn Thanh BìnhÔng Kamijo Hiroki,Bà Phạm Thị NhungÔng Phùng Duy KhươngBà Dương Thị Thu ThủyÔng Nguyễn Thành LongÔng Đình Văn NhoÔng Nguyễn Thanh BìnhÔng Kamijo Hiroki,Phó Tổng Giám đốc thường trực phụ trách phía NamPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốc( Từ ngày 5 tháng 8 năm 2024),
