row_label_raw,row_label_full,col_0,Giá trị số sách > Ngày 31 tháng 12năm 2024Triệu đồng,Giá trị số sách > Ngày 31 tháng 12năm 2023Triệu đồng,numeric__Giá trị số sách > Ngày 31 tháng 12năm 2024Triệu đồng,numeric__Giá trị số sách > Ngày 31 tháng 12năm 2023Triệu đồng
Bất động sản,Bất động sản,Bất động sản,606.370.487,585.701.325,606370487.0,585701325.0
Động sản,Động sản,Động sản,93.734.518,82.728.982,93734518.0,82728982.0
Giấy tờ có giá,Giấy tờ có giá,Giấy tờ có giá,46.213.845,79.606.408,46213845.0,79606408.0
Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,1.104.835.548,844.313.206,1104835548.0,844313206.0
,,,1.851.154.398,1.592.349.921,1851154398.0,1592349921.0
