row_label_raw,row_label_full,col_0,Chưa quá hạnTriệu đồng,Đã quá hạnvà chưa bịgiảm giáTriệu đồng,Đã quá hạnvà đã tríchlập đựphòngTriệu đồng,Tổng cộngTriệu đồng,numeric__Chưa quá hạnTriệu đồng,numeric__Đã quá hạnvà chưa bịgiảm giáTriệu đồng,numeric__Đã quá hạnvà đã tríchlập đựphòngTriệu đồng,numeric__Tổng cộngTriệu đồng
Tiền gửi và cấp tín dụng cho các TCTD khác,Tiền gửi và cấp tín dụng cho các TCTD khác,Tiền gửi và cấp tín dụng cho các TCTD khác,156.621.197,-,-,156.621.197,156621197.0,,,156621197.0
- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,148.504.815,-,-,148.504.815,148504815.0,,,148504815.0
- Cấp tín dụng cho các TCTD khác,- Cấp tín dụng cho các TCTD khác,- Cấp tín dụng cho các TCTD khác,8.116.382,-,-,8.116.382,8116382.0,,,8116382.0
Cho vay khách hàng và mua nợ,Cho vay khách hàng và mua nợ,Cho vay khách hàng và mua nợ,567.369.053,10.524.267,44.171.879,622.065.199,567369053.0,10524267.0,44171879.0,622065199.0
Chứng khoán đầu tư (*),Chứng khoán đầu tư (*),Chứng khoán đầu tư (*),49.045.844,2.056.000,-,51.101.844,49045844.0,2056000.0,,51101844.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,21.399.885,-,185.885,21.585.770,21399885.0,,185885.0,21585770.0
Tổng cộng,Tổng cộng,Tổng cộng,794.435.979,12.580.267,44.357.764,851.374.010,794435979.0,12580267.0,44357764.0,851374010.0
