row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024Triệu đồng,Ngày 31 tháng 12năm 2023Triệu đồng,numeric__Ngày 31 tháng 12năm 2024Triệu đồng,numeric__Ngày 31 tháng 12năm 2023Triệu đồng
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,69.024.896,77.365.805,69024896.0,77365805.0
- Bằng VND,- Bằng VND,- Bằng VND,67.105.768,75.114.334,67105768.0,75114334.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,1.919.128,2.251.471,1919128.0,2251471.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,414.597.661,364.378.264,414597661.0,364378264.0
- Bằng VND,- Bằng VND,- Bằng VND,413.068.629,363.501.889,413068629.0,363501889.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,1.529.032,876.375,1529032.0,876375.0
Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,96.550,83.763,96550.0,83763.0
- Bằng VND,- Bằng VND,- Bằng VND,55.041,55.778,55041.0,55778.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,41.509,27.985,41509.0,27985.0
Tiền ký quỹ,Tiền ký quỹ,Tiền ký quỹ,2.016.630,1.730.418,2016630.0,1730418.0
- Bằng VND,- Bằng VND,- Bằng VND,1.879.695,1.666.917,1879695.0,1666917.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,136.935,63.501,136935.0,63501.0
,,,485.735.737,443.558.250,485735737.0,443558250.0
