row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024%/năm,Ngày 31 tháng 12năm 2023%/năm,numeric__Ngày 31 tháng 12năm 2024%/năm,numeric__Ngày 31 tháng 12năm 2023%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"3,70 - 5,45","1,00 - 4,50",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"4,33 - 4,50","5,10 - 5,20",,
"Tiền vay các TCTC, TCTD khác bằng VND","Tiền vay các TCTC, TCTD khác bằng VND","Tiền vay các TCTC, TCTD khác bằng VND","2,97 - 7,10","1,40 - 9,58",,
"Tiền vay các TCTC, TCTD khác bằng ngoại tệ","Tiền vay các TCTC, TCTD khác bằng ngoại tệ","Tiền vay các TCTC, TCTD khác bằng ngoại tệ","4,09 - 6,58","0,75 - 8,61",,
