row_label_raw,row_label_full,col_0,Dự phòngchungTriệu đồng,Dự phòngcụ thểTriệu đồng,Dự phònggiảm giáTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phònggiảm giáTriệu đồng,numeric__Tổng cộngTriệu đồng
Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),246.689,-,5.911,252.600,246689.0,,5911.0,252600.0
Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),Số dư đầu năm(Hoàn nhập)/trích lập dự phòngrủi ro trong năm(Thuyết minh số 30),(69.646),27.932,(670),(42.384),-69646.0,27932.0,-670.0,-42384.0
Tại ngày 31 tháng 12 năm2023,Tại ngày 31 tháng 12 năm2023,Tại ngày 31 tháng 12 năm2023,177.043,27.932,5.241,210.216,177043.0,27932.0,5241.0,210216.0
