row_label_raw,row_label_full,Công ty TNHH Quản lý tài sàn Ngân hàng Thương mại Cổ phần Việt Nam Thịnh Vượng > Công ty Tài chính TNHH Ngân hàng Việt Nam Thịnh Vượng SMBC,Ngày 31 tháng 12 năm 2024 > Giá trị gốcTriệu đồng > 115.000 > 5.576.018,"Ngày 31 tháng 12 năm 2024 > Tỷ lệsở hữu(%) > 100,00 > 50,00",Ngày 31 tháng 12 năm 2023 > Giá trị gốcTriệu đồng > 115.000 > 5.576.018,"Ngày 31 tháng 12 năm 2023 > Tỷ lệsở hữu(%) > 100,00 > 50,00",numeric__Ngày 31 tháng 12 năm 2024 > Giá trị gốcTriệu đồng > 115.000 > 5.576.018,"numeric__Ngày 31 tháng 12 năm 2024 > Tỷ lệsở hữu(%) > 100,00 > 50,00",numeric__Ngày 31 tháng 12 năm 2023 > Giá trị gốcTriệu đồng > 115.000 > 5.576.018,"numeric__Ngày 31 tháng 12 năm 2023 > Tỷ lệsở hữu(%) > 100,00 > 50,00"
Công ty Cổ phần Chứng khoán VPBank,Công ty Cổ phần Chứng khoán VPBank,Công ty Cổ phần Chứng khoán VPBank,15.083.267,"99,9537",15.083.267,"99,9537",15083267.0,99.9537,15083267.0,99.9537
Công ty Cổ phần Bảo hiểm OPES,Công ty Cổ phần Bảo hiểm OPES,Công ty Cổ phần Bảo hiểm OPES,1.359.505,"99,13",644.505,"98,00",1359505.0,99.13,644505.0,98.0
,,,22.133.790,,21.418.790,,22133790.0,,21418790.0,
Dự phòng đầu tư vào công ty con,Dự phòng đầu tư vào công ty con,Dự phòng đầu tư vào công ty con,(123.035),,(326.253),,-123035.0,,-326253.0,
,,,22.010.755,,21.092.537,,22010755.0,,21092537.0,
