row_label_raw,row_label_full,Bên liên quan,Giao dịch,Giá trị > Năm 2024Triệu đồng,Giá trị > Năm 2023Triệu đồng,numeric__Giao dịch,numeric__Giá trị > Năm 2024Triệu đồng,numeric__Giá trị > Năm 2023Triệu đồng
CTCP Căng Sài Gòn -Công ty do Ngân hàngđầu tư góp vốn dài hạncó từ 11% quyền biềquyết trở xuống,CTCP Căng Sài Gòn -Công ty do Ngân hàngđầu tư góp vốn dài hạncó từ 11% quyền biềquyết trở xuống,CTCP Căng Sài Gòn -Công ty do Ngân hàngđầu tư góp vốn dài hạncó từ 11% quyền biềquyết trở xuống,Nhận tiền gửi có kỳ hạnLãi phải trả tiền gửiChi phí lãi tiền gửi,-(276)(788),16.000(379)(905),,,
CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**),CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**),CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**),Chi phí lãi tiền gửiThu từ nghiệp vụ bảo lãnhThu từ hoạt động tín dụngThu nhập từ hoạt động dịch vụ,-,(1.369)73547,,,
CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**),CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**) > CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**),CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**),Chi phí lãi tiền gửiThu từ nghiệp vụ bảo lãnhThu từ hoạt động tín dụngThu nhập từ hoạt động dịch vụ,-,1,,,1.0
CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**),CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**) > CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**),CTCP đầu tư trung tâmthương mại Vinh(Vicentra) (**),Chi phí lãi tiền gửiThu từ nghiệp vụ bảo lãnhThu từ hoạt động tín dụngThu nhập từ hoạt động dịch vụ,1,,,1.0,
Công ty TNHH MTVEFFEXI (**),Công ty TNHH MTVEFFEXI (**),Công ty TNHH MTVEFFEXI (**),Chi phí lãi tiền gửiThu nhập từ hoạt động dịch vụ,(3)9,-,,,
Công ty TNHH MTVRostra (**),Công ty TNHH MTVRostra (**),Công ty TNHH MTVRostra (**),Chi phí lãi tiền gửiThu nhập từ hoạt động dịch vụ,(11)13,-,,,
CTCP Diera Corp (**),CTCP Diera Corp (**),CTCP Diera Corp (**),Chi phí lãi tiền gửiThu nhập từ hoạt động dịch vụ,(14)10,(2)-,,,
CT TNHH MTV XưởngPhim Mâu Hồng (**),CT TNHH MTV XưởngPhim Mâu Hồng (**),CT TNHH MTV XưởngPhim Mâu Hồng (**),Chi phí lãi tiền gửiChi phí từ hoạt động dịch vụThu nhập từ hoạt động dịch vụ,(1)(1)4,(3)-1,,,
"Các thành viên Hộiđồng quản trị, Ban kiểmsoát và Ban Tổng giámđốc","Các thành viên Hộiđồng quản trị, Ban kiểmsoát và Ban Tổng giámđốc","Các thành viên Hộiđồng quản trị, Ban kiểmsoát và Ban Tổng giámđốc",Nhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnChi phí lãi tiền gửiThu nhập từ thể tín dụng,1.649.915(1.751.165)(6.977)107,354.068(359.402)(23.309)70,,,
