row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024%/năm,Ngày 31 tháng 12năm 2023%/năm,numeric__Ngày 31 tháng 12năm 2024%/năm,numeric__Ngày 31 tháng 12năm 2023%/năm
Mức lãi suất cho vay thương mại bằng VND,Mức lãi suất cho vay thương mại bằng VND,Mức lãi suất cho vay thương mại bằng VND,"3,00 - 15,00","3,40 - 16,50",,
Mức lãi suất cho vay thương mại bằng ngoại tệ,Mức lãi suất cho vay thương mại bằng ngoại tệ,Mức lãi suất cho vay thương mại bằng ngoại tệ,"4,60 - 7,60","4,30 - 7,40",,
