row_label_raw,row_label_full,Thuế giá trị gia tăng,Số dưđầu nămTriệu đồng > 270.198,Phát sinh trong năm > Số phải nộpTriệu đồng > 613.849,Phát sinh trong năm > Số đã nộpTriệu đồng > (790.017),Số dưcuối nămTriệu đồng > 94.030,numeric__Số dưđầu nămTriệu đồng > 270.198,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 613.849,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (790.017),numeric__Số dưcuối nămTriệu đồng > 94.030
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,2.015.474,3.622.791,(3.223.844),2.414.421,2015474.0,3622791.0,-3223844.0,2414421.0
Thuế khác,Thuế khác,Thuế khác,111.772,954.232,(964.235),101.769,111772.0,954232.0,-964235.0,101769.0
,,,2.397.444,5.190.872,(4.978.096),2.610.220,2397444.0,5190872.0,-4978096.0,2610220.0
