row_label_raw,row_label_full,col_0,Mức tănglãi suất,Ảnh hưởng đến,Ảnh hưởng đến_1,numeric__Mức tănglãi suất,numeric__Ảnh hưởng đến,numeric__Ảnh hưởng đến_1
,,,Mức tănglãi suất,Lợi nhuậntrước thuếTriệu đồng,Lợi nhuận sau thuếvà Vốn chủ sở hữuTriệu đồng,,,
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,,,
USD,Tại ngày 31 tháng 12 năm 2024 > USD,USD,"1,50%",5.785,4.628,0.015,5785.0,4628.0
VND,Tại ngày 31 tháng 12 năm 2024 > VND,VND,"3,00%",2.844.643,2.275.714,0.03,2844643.0,2275714.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,,,
USD,Tại ngày 31 tháng 12 năm 2023 > USD,USD,"1,50%",(60.340),(48.272),0.015,-60340.0,-48272.0
VND,Tại ngày 31 tháng 12 năm 2023 > VND,VND,"3,00%",2.569.479,2.055.583,0.03,2569479.0,2055583.0
