row_label_raw,row_label_full,Phân loại,31/12/2017 triệu đồng,31/12/2016 triệu đồng,numeric__31/12/2017 triệu đồng,numeric__31/12/2016 triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,12.383.464,8.996.743,12383464.0,8996743.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,100.000,100.000,100000.0,100000.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,-,-,,
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,-,-,,
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,-,-,,
,,,12.483.464,9.096.743,12483464.0,9096743.0
