row_label_raw,row_label_full,col_0,Dự phòng giảm giá đầu tư dài hạnTriệu đồng,TổngTriệu đồng,numeric__Dự phòng giảm giá đầu tư dài hạnTriệu đồng,numeric__TổngTriệu đồng
Số dư tại ngày 01 tháng 01 năm 2016,Số dư tại ngày 01 tháng 01 năm 2016,Số dư tại ngày 01 tháng 01 năm 2016,75.615,75.615,75615.0,75615.0
Số dự phòng trích lập trong năm,Số dự phòng trích lập trong năm,Số dự phòng trích lập trong năm,-,-,,
Số dự phòng hoàn nhập trong năm,Số dự phòng trích lập trong năm > Số dự phòng hoàn nhập trong năm,Số dự phòng hoàn nhập trong năm,(14.982),(14.982),-14982.0,-14982.0
Số dư tại ngày 31 tháng 12 năm 2016,Số dự phòng trích lập trong năm > Số dư tại ngày 31 tháng 12 năm 2016,Số dư tại ngày 31 tháng 12 năm 2016,60.633,60.633,60633.0,60633.0
