row_label_raw,row_label_full,col_0,Số dư (*)triệu đồng,Dự phòngcụ thểtriệu đồng,Dự phòngchungtriệu đồng,Tổng sốdự phòngtriệu đồng,numeric__Số dư (*)triệu đồng,numeric__Dự phòngcụ thểtriệu đồng,numeric__Dự phòngchungtriệu đồng,numeric__Tổng sốdự phòngtriệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,72.834.759,-,546.262,546.262,72834759.0,,546262.0,546262.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,977.261,149.779,7.329,157.108,977261.0,149779.0,7329.0,157108.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,96.847,5.732,726,6.458,96847.0,5732.0,726.0,6458.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,91.779,10.765,688,11.453,91779.0,10765.0,688.0,11453.0
Nợ có khả năngmát vốn,Nợ có khả năngmát vốn,Nợ có khả năngmát vốn,2.034.580,223.579,-,223.579,2034580.0,223579.0,,223579.0
,,,76.035.226,389.855,555.005,944.860,76035226.0,389855.0,555005.0,944860.0
