row_label_raw,row_label_full,Tên khách hàng,Quan hệ với Ngân hàng,Nội dung giao dịch,Số tiền,numeric__Quan hệ với Ngân hàng,numeric__Nội dung giao dịch,numeric__Số tiền
CommonwealthBank of Australia,CommonwealthBank of Australia,CommonwealthBank of Australia,Cổ đông lớn,Chuyển nhượng tài sản,1.133.266,,,1133266.0
CommonwealthBank of Australia,CommonwealthBank of Australia,CommonwealthBank of Australia,Cổ đông lớn,Chuyển nhượng công nợ,(855.552),,,-855552.0
CommonwealthBank of Australia,CommonwealthBank of Australia,CommonwealthBank of Australia,Cổ đông lớn,Chuyển nhượng khoản mục ngoại bằng,1.115,,,1115.0
