row_label_raw,row_label_full,Số dư đầu năm > Số dư phòng trích lập trong năm,Năm 2017 triệu đồng > 744.984 > 13.355,Năm 2016 triệu đồng > 564.652 > 289.430,numeric__Năm 2017 triệu đồng > 744.984 > 13.355,numeric__Năm 2016 triệu đồng > 564.652 > 289.430
Ảnh hưởng của việc mua lại các khoản nợ và tất toán trái phiếu đặc biệt do VAMC phát hành,Ảnh hưởng của việc mua lại các khoản nợ và tất toán trái phiếu đặc biệt do VAMC phát hành,Ảnh hưởng của việc mua lại các khoản nợ và tất toán trái phiếu đặc biệt do VAMC phát hành,(62.961),(109.098),-62961.0,-109098.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,695.378,744.984,695378.0,744984.0
