row_label_raw,row_label_full,col_0,Dự phòngcụ thểtriệu đồng,Dự phòngchungtriệu đồng,Tổng cộngtriệu đồng,numeric__Dự phòngcụ thểtriệu đồng,numeric__Dự phòngchungtriệu đồng,numeric__Tổng cộngtriệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,410.698,341.778,752.476,410698.0,341778.0,752476.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,358.954,243.208,602.162,358954.0,243208.0,602162.0
Số hoàn nhập dự phòng trong năm,Số hoàn nhập dự phòng trong năm,Số hoàn nhập dự phòng trong năm,(121.130),(164.336),(285.466),-121130.0,-164336.0,-285466.0
Ảnh hưởng của việc mua bán các khoản cho vay trong năm,Ảnh hưởng của việc mua bán các khoản cho vay trong năm,Ảnh hưởng của việc mua bán các khoản cho vay trong năm,386.765,-,386.765,386765.0,,386765.0
Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,(440.695),-,(440.695),-440695.0,,-440695.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,594.592,420.650,1.015.242,594592.0,420650.0,1015242.0
