row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
"Lãi tiền gửi ngân hàng, cho vay","Lãi tiền gửi ngân hàng, cho vay","Lãi tiền gửi ngân hàng, cho vay",313.707.644.041,339.647.514.218,313707644041.0,339647514218.0
Lãi từ chuyển nhượng cổ phần (*),Lãi từ chuyển nhượng cổ phần (*),Lãi từ chuyển nhượng cổ phần (*),108.580.319.184,-,108580319184.0,
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,3.787.935.263,4.820.122,3787935263.0,4820122.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,426.075.898.488,339.652.334.340,426075898488.0,339652334340.0
