row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
"Chi phí phát triển đất, cơ sở hạ tầng, nhà xưởng và dịch vụ cung cấp","Chi phí phát triển đất, cơ sở hạ tầng, nhà xưởng và dịch vụ cung cấp","Chi phí phát triển đất, cơ sở hạ tầng, nhà xưởng và dịch vụ cung cấp",1.756.023.972.613,1.509.419.866.892,1756023972613.0,1509419866892.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,207.800.028.525,161.633.166.602,207800028525.0,161633166602.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,132.516.494.010,76.156.349.325,132516494010.0,76156349325.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,393.607.061.961,140.759.560.712,393607061961.0,140759560712.0
Chi phí khác,Chi phí khác,Chi phí khác,186.767.254.952,190.392.157.725,186767254952.0,190392157725.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,2.676.714.812.061,2.078.361.101.256,2676714812061.0,2078361101256.0
