row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Số đầu năm,Số đầu năm,Số đầu năm,1.777.409.947.814,2.365.638.497.961,1777409947814.0,2365638497961.0
Lợi nhuận thuộc về cổ đông không kiểm soát,Lợi nhuận thuộc về cổ đông không kiểm soát,Lợi nhuận thuộc về cổ đông không kiểm soát,214.304.052.011,50.177.960.703,214304052011.0,50177960703.0
Thay đổi tỷ lệ kiểm soát ở công ty con,Thay đổi tỷ lệ kiểm soát ở công ty con,Thay đổi tỷ lệ kiểm soát ở công ty con,53.194.107.727,(453.456.510.850),53194107727.0,-453456510850.0
Chia cổ tức,Chia cổ tức,Chia cổ tức,-,(184.950.000.000),,-184950000000.0
Số cuối năm,Số cuối năm,Số cuối năm,2.044.908.107.552,1.777.409.947.814,2044908107552.0,1777409947814.0
