row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Công ty Cổ phần Năng Lượng Sài Gòn- Bình Định,Ngắn hạn > Công ty Cổ phần Năng Lượng Sài Gòn- Bình Định,Công ty Cổ phần Năng Lượng Sài Gòn- Bình Định,260.000.000.000,390.000.000.000,260000000000.0,390000000000.0
Công ty Cổ phần Đầu tư và Phát triển Nhà Máy Điện Sài Gòn- Bình Thuận,Ngắn hạn > Công ty Cổ phần Đầu tư và Phát triển Nhà Máy Điện Sài Gòn- Bình Thuận,Công ty Cổ phần Đầu tư và Phát triển Nhà Máy Điện Sài Gòn- Bình Thuận,127.259.178.081,127.259.178.083,127259178081.0,127259178083.0
Công ty Cổ phần Dịch vụ Kinh Bắc Bà Bùi Xuân Quỳnh,Công ty Cổ phần Dịch vụ Kinh Bắc Bà Bùi Xuân Quỳnh,Công ty Cổ phần Dịch vụ Kinh Bắc Bà Bùi Xuân Quỳnh,119.218.000.000 110.000.000.000,507.891.000.000 -,,
Công ty Cổ phần Đầu tư Phát triển Hạ tầng Đức Hòa,Công ty Cổ phần Dịch vụ Kinh Bắc Bà Bùi Xuân Quỳnh > Công ty Cổ phần Đầu tư Phát triển Hạ tầng Đức Hòa,Công ty Cổ phần Đầu tư Phát triển Hạ tầng Đức Hòa,105.000.000.000,-,105000000000.0,
Tổng Công ty Xây dựng Hà Nội – CTCP Công ty Cổ phần Đầu tư Bất động sản Saigontel,Công ty Cổ phần Dịch vụ Kinh Bắc Bà Bùi Xuân Quỳnh > Tổng Công ty Xây dựng Hà Nội – CTCP Công ty Cổ phần Đầu tư Bất động sản Saigontel,Tổng Công ty Xây dựng Hà Nội – CTCP Công ty Cổ phần Đầu tư Bất động sản Saigontel,97.965.579.452,89.096.568.334,97965579452.0,89096568334.0
Tổng Công ty Xây dựng Hà Nội – CTCP Công ty Cổ phần Đầu tư Bất động sản Saigontel,Công ty Cổ phần Dịch vụ Kinh Bắc Bà Bùi Xuân Quỳnh > Tổng Công ty Xây dựng Hà Nội – CTCP Công ty Cổ phần Đầu tư Bất động sản Saigontel,Tổng Công ty Xây dựng Hà Nội – CTCP Công ty Cổ phần Đầu tư Bất động sản Saigontel,81.725.952.708,130.540.525.890,81725952708.0,130540525890.0
Công ty Cổ phần Đầu tư Sài Gòn – Huế Công ty Cổ phần Đầu tư Phát triển Bền vững Evergreen Bắc Giang,Công ty Cổ phần Dịch vụ Kinh Bắc Bà Bùi Xuân Quỳnh > Công ty Cổ phần Đầu tư Sài Gòn – Huế Công ty Cổ phần Đầu tư Phát triển Bền vững Evergreen Bắc Giang,Công ty Cổ phần Đầu tư Sài Gòn – Huế Công ty Cổ phần Đầu tư Phát triển Bền vững Evergreen Bắc Giang,72.800.000.000,72.800.000.000,72800000000.0,72800000000.0
Công ty Cổ phần Đầu tư Sài Gòn – Huế Công ty Cổ phần Đầu tư Phát triển Bền vững Evergreen Bắc Giang,Công ty Cổ phần Dịch vụ Kinh Bắc Bà Bùi Xuân Quỳnh > Công ty Cổ phần Đầu tư Sài Gòn – Huế Công ty Cổ phần Đầu tư Phát triển Bền vững Evergreen Bắc Giang,Công ty Cổ phần Đầu tư Sài Gòn – Huế Công ty Cổ phần Đầu tư Phát triển Bền vững Evergreen Bắc Giang,66.400.000.000,75.400.000.000,66400000000.0,75400000000.0
Công ty Cổ phần Du lịch Sài Gòn – Hàm Tân Công ty Cổ phần Tư vấn và Đầu tư Kim Hà,Công ty Cổ phần Dịch vụ Kinh Bắc Bà Bùi Xuân Quỳnh > Công ty Cổ phần Du lịch Sài Gòn – Hàm Tân Công ty Cổ phần Tư vấn và Đầu tư Kim Hà,Công ty Cổ phần Du lịch Sài Gòn – Hàm Tân Công ty Cổ phần Tư vấn và Đầu tư Kim Hà,58.052.000.000,54.052.000.000,58052000000.0,54052000000.0
