row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,63.825.106.297,198.223.834.820,63825106297.0,198223834820.0
- Công ty Cổ phần Du lịch và Xúc tiến Đầu tư (a),- Công ty Cổ phần Du lịch và Xúc tiến Đầu tư (a),- Công ty Cổ phần Du lịch và Xúc tiến Đầu tư (a),18.267.900.000,18.267.900.000,18267900000.0,18267900000.0
- Công ty Cổ phần Đầu tư và Xây dựng Sông Đà (b),- Công ty Cổ phần Đầu tư và Xây dựng Sông Đà (b),- Công ty Cổ phần Đầu tư và Xây dựng Sông Đà (b),43.284.161.557,146.613.202.205,43284161557.0,146613202205.0
- Công ty Cổ phần Đầu tư và Thương mại Vneco Hà Nội,- Công ty Cổ phần Đầu tư và Thương mại Vneco Hà Nội,- Công ty Cổ phần Đầu tư và Thương mại Vneco Hà Nội,-,22.476.949.700,,22476949700.0
- Trả trước cho người bán ngắn hạn khác,- Trả trước cho người bán ngắn hạn khác,- Trả trước cho người bán ngắn hạn khác,2.273.044.740,10.865.782.915,2273044740.0,10865782915.0
b. Trả trước cho người bán dài hạn,b. Trả trước cho người bán dài hạn,b. Trả trước cho người bán dài hạn,-,222.821.738.555,,222821738555.0
- Công ty Cổ phần Đầu tư và Xây dựng Sông Đà (b),- Công ty Cổ phần Đầu tư và Xây dựng Sông Đà (b),- Công ty Cổ phần Đầu tư và Xây dựng Sông Đà (b),-,43.284.161.557,,43284161557.0
- Công ty TNHH VNT (c),- Công ty TNHH VNT (c),- Công ty TNHH VNT (c),-,78.027.802.500,,78027802500.0
- Công ty Cổ phần Licogi 19 (c),- Công ty Cổ phần Licogi 19 (c),- Công ty Cổ phần Licogi 19 (c),-,57.000.000.000,,57000000000.0
- Công ty Cổ phần Đầu tư Phát triển Gia Định (c),- Công ty Cổ phần Đầu tư Phát triển Gia Định (c),- Công ty Cổ phần Đầu tư Phát triển Gia Định (c),-,44.445.747.680,,44445747680.0
- Trả trước cho người bán dài hạn khác,- Trả trước cho người bán dài hạn khác,- Trả trước cho người bán dài hạn khác,-,64.026.818,,64026818.0
Cộng,Cộng,Cộng,63.825.106.297,421.045.573.375,63825106297.0,421045573375.0
