row_label_raw,row_label_full,Khoản mục,Số đầu năm,Tăng trong năm,Giảm trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Số cuối năm
I. Nguyên giá bắt động sản đầu tư,I. Nguyên giá bắt động sản đầu tư,I. Nguyên giá bắt động sản đầu tư,36.155.810.460,-,-,36.155.810.460,36155810460.0,,,36155810460.0
- Nhà,- Nhà,- Nhà,36.155.810.460,-,-,36.155.810.460,36155810460.0,,,36155810460.0
II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,12.566.710.539,1.205.193.684,-,13.771.904.223,12566710539.0,1205193684.0,,13771904223.0
- Nhà,- Nhà,- Nhà,12.566.710.539,1.205.193.684,-,13.771.904.223,12566710539.0,1205193684.0,,13771904223.0
III. Giá trị còn lại của bắt động sản đầu tư,III. Giá trị còn lại của bắt động sản đầu tư,III. Giá trị còn lại của bắt động sản đầu tư,23.589.099.921,-,(1.205.193.684),22.383.906.237,23589099921.0,,-1205193684.0,22383906237.0
- Nhà,- Nhà,- Nhà,23.589.099.921,-,(1.205.193.684),22.383.906.237,23589099921.0,,-1205193684.0,22383906237.0
