row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
a. Các khoản chi phí quản lý doanh nghiệp phát sinh,a. Các khoản chi phí quản lý doanh nghiệp phát sinh,a. Các khoản chi phí quản lý doanh nghiệp phát sinh,148.002.936.933,180.887.304.952,148002936933.0,180887304952.0
- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,68.842.083.384,50.659.634.219,68842083384.0,50659634219.0
- Chi phí lợi thế thương mại phân bổ,- Chi phí lợi thế thương mại phân bổ,- Chi phí lợi thế thương mại phân bổ,13.735.438.978,29.382.479.159,13735438978.0,29382479159.0
"- Chi phí vật liệu quản lý, đồ dùng văn phòng","- Chi phí vật liệu quản lý, đồ dùng văn phòng","- Chi phí vật liệu quản lý, đồ dùng văn phòng",593.273.322,973.551.960,593273322.0,973551960.0
- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,4.702.789.241,1.209.005.931,4702789241.0,1209005931.0
"- Thuế, phí và lệ phí","- Thuế, phí và lệ phí","- Thuế, phí và lệ phí",9.832.356.275,19.215.033.251,9832356275.0,19215033251.0
- Trích/ Hoàn nhập dự phòng,- Trích/ Hoàn nhập dự phòng,- Trích/ Hoàn nhập dự phòng,16.103.425.891,33.167.225.275,16103425891.0,33167225275.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,27.073.135.482,19.751.938.479,27073135482.0,19751938479.0
- Các khoản chi phí quản lý doanh nghiệp khác,- Các khoản chi phí quản lý doanh nghiệp khác,- Các khoản chi phí quản lý doanh nghiệp khác,7.120.434.360,26.528.436.678,7120434360.0,26528436678.0
b. Các khoản chi phí bán hàng phát sinh,b. Các khoản chi phí bán hàng phát sinh,b. Các khoản chi phí bán hàng phát sinh,171.669.932.077,173.416.145.500,171669932077.0,173416145500.0
- Chi phí nhân viên,- Chi phí nhân viên,- Chi phí nhân viên,41.285.890.125,39.411.966.247,41285890125.0,39411966247.0
"- Chi phí nguyên vật liệu, đồ dùng","- Chi phí nguyên vật liệu, đồ dùng","- Chi phí nguyên vật liệu, đồ dùng",79.950.587.782,91.280.303.524,79950587782.0,91280303524.0
- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,1.014.178.538,714.150.473,1014178538.0,714150473.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,43.216.773.865,21.651.578.180,43216773865.0,21651578180.0
- Chi phí khác bằng tiền,- Chi phí khác bằng tiền,- Chi phí khác bằng tiền,6.202.501.767,20.358.147.076,6202501767.0,20358147076.0
Cộng,Cộng,Cộng,319.672.869.010,354.303.450.452,319672869010.0,354303450452.0
