row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp nhất theo PP vốn chủ,Số cuối năm > Giá gốc_1,Số đầu năm > Giá trị hợp nhất theo PP vốn chủ,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp nhất theo PP vốn chủ,numeric__Số cuối năm > Giá gốc_1,numeric__Số đầu năm > Giá trị hợp nhất theo PP vốn chủ,numeric__Số đầu năm,numeric__Số đầu năm_1
+ Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang (a),+ Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang (a),+ Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang (a),104.228.000.000,172.159.474.745,104.228.000.000,152.127.743.417,,,104228000000.0,172159474745.0,104228000000.0,152127743417.0,,
+ Công ty Cổ phần dịch vụ Hỗ trợ và Phát triển Đầu tư,+ Công ty Cổ phần dịch vụ Hỗ trợ và Phát triển Đầu tư,+ Công ty Cổ phần dịch vụ Hỗ trợ và Phát triển Đầu tư,-,-,88.801.147.484,-,,,,,88801147484.0,,,
+ Công ty Cổ phần IDS Equity Holdings.(b),+ Công ty Cổ phần IDS Equity Holdings.(b),+ Công ty Cổ phần IDS Equity Holdings.(b),2.085.000.000.000,2.085.000.000.000,-,-,,,2085000000000.0,2085000000000.0,,,,
Cộng,Cộng,Cộng,2.189.228.000.000,2.257.159.474.745,193.029.147.484,152.127.743.417,,,2189228000000.0,2257159474745.0,193029147484.0,152127743417.0,,
