row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2024VND,1/1/2024VND,,
Công ty TNHH De Heus,Công ty TNHH De Heus,Công ty TNHH De Heus,181.075.159.886,79.720.312.595,181075159886.0,79720312595.0
Công ty TNHH MNS Feed Nghệ An (đã sáp nhập vào Công ty TNHH De Heus trong năm),Công ty TNHH MNS Feed Nghệ An (đã sáp nhập vào Công ty TNHH De Heus trong năm),Công ty TNHH MNS Feed Nghệ An (đã sáp nhập vào Công ty TNHH De Heus trong năm),-,100.116.184.145,,100116184145.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,454.767.482.934,309.227.521.177,454767482934.0,309227521177.0
,,,635.842.642.820,489.064.017.917,635842642820.0,489064017917.0
