row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Lợi nhuận/(Lỗ) kế toán trước thuế,Lợi nhuận/(Lỗ) kế toán trước thuế,Lợi nhuận/(Lỗ) kế toán trước thuế,22.705.586.964,(541.754.431.196),22705586964.0,-541754431196.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,4.541.117.393,(108.350.886.239),4541117393.0,-108350886239.0
Ảnh hưởng của các mức thuế suất khác củacác công ty con,Ảnh hưởng của các mức thuế suất khác củacác công ty con,Ảnh hưởng của các mức thuế suất khác củacác công ty con,(50.395.123.810),24.223.384.898,-50395123810.0,24223384898.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,2.609.836.299,1.779.635.812,2609836299.0,1779635812.0
Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,(18.174.726.142),(977.869.260),-18174726142.0,-977869260.0
Biến động tài sản thuế thu nhập hoãn lại chưa đượcghi nhận (*),Biến động tài sản thuế thu nhập hoãn lại chưa đượcghi nhận (*),Biến động tài sản thuế thu nhập hoãn lại chưa đượcghi nhận (*),62.434.668.214,80.572.829.049,62434668214.0,80572829049.0
Xóa sổ tài sản thuế thu nhập hoãn lại,Xóa sổ tài sản thuế thu nhập hoãn lại,Xóa sổ tài sản thuế thu nhập hoãn lại,-,1.207.005.306,,1207005306.0
Ảnh hưởng của phần lãi trong một công ty liên kết,Ảnh hưởng của phần lãi trong một công ty liên kết,Ảnh hưởng của phần lãi trong một công ty liên kết,-,(354.350.968),,-354350968.0
Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,(3.656.641.186),-,-3656641186.0,
,,,(2.640.869.232),(1.900.251.402),-2640869232.0,-1900251402.0
