row_label_raw,row_label_full,col_0,Số phải thuđầu kỳVND,Số phải nộpđầu kỳVND,Số phải nộptrong kỳVND,Số đã thực nộptrong kỳVND,Số phải thucuối kỳVND,Số phải nộpcuối kỳVND,numeric__Số phải thuđầu kỳVND,numeric__Số phải nộpđầu kỳVND,numeric__Số phải nộptrong kỳVND,numeric__Số đã thực nộptrong kỳVND,numeric__Số phải thucuối kỳVND,numeric__Số phải nộpcuối kỳVND
- Thuế giá trị gia tăng,- Thuế giá trị gia tăng,- Thuế giá trị gia tăng,-,-,37.344.445.082,33.042.148.801,-,4.302.296.281,,,37344445082.0,33042148801.0,,4302296281.0
"- Thuế xuất, nhập khẩu","- Thuế xuất, nhập khẩu","- Thuế xuất, nhập khẩu",-,-,85.574.392.518,75.648.853.777,-,9.925.538.741,,,85574392518.0,75648853777.0,,9925538741.0
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,-,777.732.550,3.110.301.795,3.346.756.248,-,541.278.097,,777732550.0,3110301795.0,3346756248.0,,541278097.0
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,-,41.600.000,210.888.889,227.722.222,-,24.766.667,,41600000.0,210888889.0,227722222.0,,24766667.0
- Các loại thuế khác,- Các loại thuế khác,- Các loại thuế khác,-,-,3.000.000,3.000.000,-,-,,,3000000.0,3000000.0,,
,,,-,819.332.550,126.243.028.284,112.268.481.048,-,14.793.879.786,,819332550.0,126243028284.0,112268481048.0,,14793879786.0
