row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2022 > VND,01/01/2022 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2022 > VND,numeric__01/01/2022 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,575.250.988.720,336.592.555.375,,,575250988720.0,336592555375.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,45.726.159.132,36.133.852.205,,3.0,45726159132.0,36133852205.0
111,111,111,1. Tiền,,45.726.159.132,36.133.852.205,,,45726159132.0,36133852205.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,116.795.000.000,36.000.000.000,,4.0,116795000000.0,36000000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,116.795.000.000,36.000.000.000,,,116795000000.0,36000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,13.531.597.617,10.651.380.488,,,13531597617.0,10651380488.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,5.975.000.000,10.182.818.182,,5.0,5975000000.0,10182818182.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,42.257.376,-,,,42257376.0,
136,136,136,3. Phải thu ngắn hạn khác,06,7.514.340.241,468.562.306,,6.0,7514340241.0,468562306.0
140,140,140,IV. Hàng tồn kho,07,379.232.938.307,238.739.009.973,,7.0,379232938307.0,238739009973.0
141,141,141,1. Hàng tồn kho,,384.129.656.867,240.491.542.076,,,384129656867.0,240491542076.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(4.896.718.560),(1.752.532.103),,,-4896718560.0,-1752532103.0
150,150,150,V. Tài sản ngắn hạn khác,,19.965.293.664,15.068.312.709,,,19965293664.0,15068312709.0
151,151,151,1. Chi phí trả trước ngắn hạn,,25.716.669,15.646.660,,,25716669.0,15646660.0
152,152,152,2. Thuế GTGT được khấu trừ,,19.939.576.995,15.052.666.049,,,19939576995.0,15052666049.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.421.996.912.091,3.357.165.945.395,,,3421996912091.0,3357165945395.0
220,220,220,I. Tài sản cố định,,6.125.513.714,7.662.515.334,,,6125513714.0,7662515334.0
221,221,221,1. Tài sản cố định hữu hình,09,6.125.513.714,7.662.515.334,,9.0,6125513714.0,7662515334.0
222,222,222,- Nguyên giá,,14.627.616.249,14.627.616.249,,,14627616249.0,14627616249.0
223,223,223,- Giá trị hao mòn lũy kế,,(8.502.102.535),(6.965.100.915),,,-8502102535.0,-6965100915.0
240,240,240,II. Tài sản dở dang dài hạn,08,2.128.409.091,2.128.409.091,,8.0,2128409091.0,2128409091.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,2.128.409.091,2.128.409.091,,,2128409091.0,2128409091.0
250,250,250,III. Đầu tư tài chính dài hạn,04,3.413.739.097.286,3.347.372.297.286,,4.0,3413739097286.0,3347372297286.0
251,251,251,1. Đầu tư vào công ty con,,1.049.032.297.286,1.029.032.297.286,,,1049032297286.0,1029032297286.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,2.364.706.800.000,2.318.340.000.000,,,2364706800000.0,2318340000000.0
260,260,260,IV. Tài sản dài hạn khác,,3.892.000,2.723.684,,,3892000.0,2723684.0
261,261,261,1. Chi phí trả trước dài hạn,,3.892.000,2.723.684,,,3892000.0,2723684.0
270,270,270,TỔNG CỘNG TÀI SẢN,,3.997.247.900.811,3.693.758.500.770,,,3997247900811.0,3693758500770.0
