row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Thặng dư vốn cổ phần,Quỹ đầu tư phát triển,Lợi nhuận chưa phân phối,Cộng,numeric__Vốn đầu tư của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận chưa phân phối,numeric__Cộng
,,,VND,VND,VND,VND,VND,,,,,
Số dư đầu kỳ trước,Số dư đầu kỳ trước,Số dư đầu kỳ trước,2.747.440.630.000,139.338.931.645,19.572.915.034,363.454.604.391,3.269.807.081.070,2747440630000.0,139338931645.0,19572915034.0,363454604391.0,3269807081070.0
Tăng vốn trong kỳ trước,Tăng vốn trong kỳ trước,Tăng vốn trong kỳ trước,137.362.580.000,(137.362.580.000),-,-,-,137362580000.0,-137362580000.0,,,
Lãi trong kỳ trước,Lãi trong kỳ trước,Lãi trong kỳ trước,-,-,-,32.679.899.410,32.679.899.410,,,,32679899410.0,32679899410.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,329.678.320.000,-,-,(329.678.320.000),-,329678320000.0,,,-329678320000.0,
Số dư cuối kỳ trước,Số dư cuối kỳ trước,Số dư cuối kỳ trước,3.214.481.530.000,1.976.351.645,19.572.915.034,66.456.183.801,3.302.486.980.480,3214481530000.0,1976351645.0,19572915034.0,66456183801.0,3302486980480.0
Số dư đầu kỳ này,Số dư đầu kỳ này,Số dư đầu kỳ này,3.214.481.530.000,1.976.351.645,19.572.915.034,66.456.183.801,3.302.486.980.480,3214481530000.0,1976351645.0,19572915034.0,66456183801.0,3302486980480.0
Lãi trong kỳ này,Lãi trong kỳ này,Lãi trong kỳ này,-,-,-,363.402.194.779,363.402.194.779,,,,363402194779.0,363402194779.0
Số dư cuối kỳ này,Số dư cuối kỳ này,Số dư cuối kỳ này,3.214.481.530.000,1.976.351.645,19.572.915.034,429.858.378.580,3.665.889.175.259,3214481530000.0,1976351645.0,19572915034.0,429858378580.0,3665889175259.0
