row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2022 > VND,Năm 2021 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2022 > VND,numeric__Năm 2021 > VND
II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,
22,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 22,22,"1. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,-,136.363.636,,,,136363636.0
23,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 23,23,"2. Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác",,(101.795.000.000),(15.000.000.000),,,-101795000000.0,-15000000000.0
24,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 24,24,"3. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,21.000.000.000,70.690.000.000,,,21000000000.0,70690000000.0
25,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 25,25,4. Tiền chỉ đầu tư góp vốn vào đơn vị khác,,(66.366.800.000),-,,,-66366800000.0,
27,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 27,27,"5. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,359.155.586.392,5.711.156.946,,,359155586392.0,5711156946.0
30,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,211.993.786.392,61.537.520.582,,,211993786392.0,61537520582.0
III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
33,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 33,33,1. Tiền thu từ đi vay,,610.955.069.685,164.938.446.200,,,610955069685.0,164938446200.0
34,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 34,34,2. Tiền trả nợ gốc vay,,(684.371.021.285),(139.693.519.000),,,-684371021285.0,-139693519000.0
40,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,(73.415.951.600),25.244.927.200,,,-73415951600.0,25244927200.0
50,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 50,50,Lưu chuyển tiền thuần trong kỳ,,9.566.031.378,2.747.261.407,,,9566031378.0,2747261407.0
