row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty TNHH Kasekam Youveakchun Svay Rieng,Công ty TNHH Kasekam Youveakchun Svay Rieng,Công ty TNHH Kasekam Youveakchun Svay Rieng,Doanh thu bán hàng và cung cấp dịch vụ,88.200.000,60.000.000,,88200000.0,60000000.0
Công ty TNHH MTV Nhiệt điện Ninh Hòa,Công ty TNHH MTV Nhiệt điện Ninh Hòa,Công ty TNHH MTV Nhiệt điện Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,31.500.000,184.333.333,,31500000.0,184333333.0
Công ty TNHH Du lịch Thành Thành Công Lâm Đồng,Công ty TNHH Du lịch Thành Thành Công Lâm Đồng,Công ty TNHH Du lịch Thành Thành Công Lâm Đồng,Mua hàng hóa và dịch vụ,352.330.034,213.074.075,,352330034.0,213074075.0
Công ty Cổ phần Xây dựng và Kết cấu thép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấu thép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấu thép Đại Tín,Mua hàng hóa và dịch vụ,9.820.724.565,883.114.189,,9820724565.0,883114189.0
Công ty TNHH MTV Mia đường Attapeu,Công ty TNHH MTV Mia đường Attapeu,Công ty TNHH MTV Mia đường Attapeu,Doanh thu bán hàng và cung cấp dịch vụ,-,110.000.000,,,110000000.0
