row_label_raw,row_label_full,Phải thu ngắn hạn của khách hàng (Thuyết minh 6),Số cuối năm VND > Phải thu ngắn hạn của khách hàng (Thuyết minh 6),Số đầu năm VND > Phải thu ngắn hạn của khách hàng (Thuyết minh 6),numeric__Số cuối năm VND > Phải thu ngắn hạn của khách hàng (Thuyết minh 6),numeric__Số đầu năm VND > Phải thu ngắn hạn của khách hàng (Thuyết minh 6)
Công ty Cổ phần Năng lượng TTC,Công ty Cổ phần Năng lượng TTC,Công ty Cổ phần Năng lượng TTC,390.191.472,221.314.996,390191472.0,221314996.0
Công ty Cổ phần Khai Thác và Quản Lý Khu,Công ty Cổ phần Khai Thác và Quản Lý Khu,Công ty Cổ phần Khai Thác và Quản Lý Khu,,,,
Công Nghiệp Đăng Huỳnh,Công ty Cổ phần Khai Thác và Quản Lý Khu > Công Nghiệp Đăng Huỳnh,Công Nghiệp Đăng Huỳnh,174.417.098,137.981.561,174417098.0,137981561.0
Công ty TNHH MTV đường Biên Hòa - Ninh Hòa,Công ty Cổ phần Khai Thác và Quản Lý Khu > Công ty TNHH MTV đường Biên Hòa - Ninh Hòa,Công ty TNHH MTV đường Biên Hòa - Ninh Hòa,180.597.600,10.000.000,180597600.0,10000000.0
Công ty TNHH Kasekam Youveakchun Svay Rieng,Công ty Cổ phần Khai Thác và Quản Lý Khu > Công ty TNHH Kasekam Youveakchun Svay Rieng,Công ty TNHH Kasekam Youveakchun Svay Rieng,88.200.000,60.000.000,88200000.0,60000000.0
Công ty TNHH MTV Nhiệt điện Ninh Hòa,Công ty Cổ phần Khai Thác và Quản Lý Khu > Công ty TNHH MTV Nhiệt điện Ninh Hòa,Công ty TNHH MTV Nhiệt điện Ninh Hòa,23.220.000,199.080.000,23220000.0,199080000.0
Công ty Cổ phần Thủy điện Trường Phú,Công ty Cổ phần Khai Thác và Quản Lý Khu > Công ty Cổ phần Thủy điện Trường Phú,Công ty Cổ phần Thủy điện Trường Phú,-,2.323.703.819,,2323703819.0
Công ty TNHH MTV Mía đường Attapeu,Công ty Cổ phần Khai Thác và Quản Lý Khu > Công ty TNHH MTV Mía đường Attapeu,Công ty TNHH MTV Mía đường Attapeu,-,110.000.000,,110000000.0
,,,856.626.170,3.062.080.376,856626170.0,3062080376.0
