row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Giao dịch Hàng hóa Sơn Tín,Công ty Cổ phần Giao dịch Hàng hóa Sơn Tín,Công ty Cổ phần Giao dịch Hàng hóa Sơn Tín,Thu hồi khoản cho vayLãi cho vayLãi cho vay nhập gốc,12.000.000.0007.203.369.863-,17.750.000.00015.829.010.96523.170.000.000,,,1.775000000015829e+32
Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Mua hàng hóa và dịch vụ,5.979.010.366,5.933.446.577,,5979010366.0,5933446577.0
Công ty Cổ phần Xuất Nhập khẩu Tân Định,Công ty Cổ phần Xuất Nhập khẩu Tân Định,Công ty Cổ phần Xuất Nhập khẩu Tân Định,Mua hàng hóa và dịch vụ,1.135.278.203,2.070.692.198,,1135278203.0,2070692198.0
Công ty Cổ phần Khai thác và Quản lýKhu công nghiệp Đăng Huỳnh,Công ty Cổ phần Khai thác và Quản lýKhu công nghiệp Đăng Huỳnh,Công ty Cổ phần Khai thác và Quản lýKhu công nghiệp Đăng Huỳnh,Mua hàng hóa và dịch vụDoanh thu bán hàng và cung cấp dịch vụ,512.517.6114.369.282.876,1.526.371.338301.836.114,,5.125176114369283e+18,1.526371338301836e+18
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Mua hàng hóa và dịch vụ,755.411.111,39.346.482,,755411111.0,39346482.0
Công ty Cổ phần Năng Lượng Sạch Ninh Thuận,Công ty Cổ phần Năng Lượng Sạch Ninh Thuận,Công ty Cổ phần Năng Lượng Sạch Ninh Thuận,Lãi cho vay,360.000.004,360.000.004,,360000004.0,360000004.0
