row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Mua hàng hóa và dịch vụ,165.022.921,119.689.999,,165022921.0,119689999.0
Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Doanh thu bán hàng hóa và dịch vụ,66.720.000,1.989.215.799,,66720000.0,1989215799.0
Công ty TNHH Lữ Hành Quốc Tế TTC,Công ty TNHH Lữ Hành Quốc Tế TTC,Công ty TNHH Lữ Hành Quốc Tế TTC,Mua hàng hóa và dịch vụ,3.888.147.709,4.649.633.244,,3888147709.0,4649633244.0
Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Mua hàng hóa và dịch vụ,18.000.000,36.000.000,,18000000.0,36000000.0
Công ty Cổ phần Thương mại Dịch vụ Y tế DHA,Công ty Cổ phần Thương mại Dịch vụ Y tế DHA,Công ty Cổ phần Thương mại Dịch vụ Y tế DHA,Mua hàng hóa và dịch vụ,753.985.000,399.770.370,,753985000.0,399770370.0
Công ty Cổ phần Chè Thành Ngọc,Công ty Cổ phần Chè Thành Ngọc,Công ty Cổ phần Chè Thành Ngọc,Mua hàng hóa và dịch vụ,23.672.727,198.988.889,,23672727.0,198988889.0
Công ty TNHH MTV Đường Biên Hòa - Ninh Hòa,Công ty TNHH MTV Đường Biên Hòa - Ninh Hòa,Công ty TNHH MTV Đường Biên Hòa - Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,167.220.000,9.259.259,,167220000.0,9259259.0
