row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Tiền mặt,Tiền mặt,Tiền mặt,51.985.772,89.346.371,51985772.0,89346371.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,71.847.524.797,201.319.579.111,71847524797.0,201319579111.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,-,400.000.000,,400000000.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),157.205.578.380,132.031.254.795,157205578380.0,132031254795.0
,,,229.105.088.949,333.840.180.277,229105088949.0,333840180277.0
