row_label_raw,row_label_full,Hoạt động xây lắp VND,Hoạt động cung cấp dịch vụ VND,Hoạt động bán hàng hóa VND,Tổng cộng VND,numeric__Hoạt động cung cấp dịch vụ VND,numeric__Hoạt động bán hàng hóa VND,numeric__Tổng cộng VND
63.309.950.157,63.309.950.157,63.309.950.157,165.014.217.717,105.415.321.445,15.252.567.774.395,165014217717.0,105415321445.0,15252567774395.0
-,-,-,-,-,879.803.132.573,,,879803132573.0
,,,,,16.132.370.906.968,,,16132370906968.0
23.115.400.542,23.115.400.542,23.115.400.542,189.922.912.508,123.059.218.845,10.364.507.961.372,189922912508.0,123059218845.0,10364507961372.0
-,-,-,-,-,540.553.614,,,540553614.0
,,,,,10.365.048.514.986,,,10365048514986.0
