row_label_raw,row_label_full,Số dư đầu năm > Tăng đầu tư vào công ty liên kết trong năm,Số cuối năm VND > 112.949.964.187 > 49.990.000.000,Số đầu năm VND > 100.121.996.924 > -,numeric__Số cuối năm VND > 112.949.964.187 > 49.990.000.000,numeric__Số đầu năm VND > 100.121.996.924 > -
Phần lãi thuần của Tập đoàn trong kết quả kinh doanh của các công ty liên kết,Phần lãi thuần của Tập đoàn trong kết quả kinh doanh của các công ty liên kết,Phần lãi thuần của Tập đoàn trong kết quả kinh doanh của các công ty liên kết,5.210.379.437,12.827.967.263,5210379437.0,12827967263.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,168.150.343.624,112.949.964.187,168150343624.0,112949964187.0
