row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,13,365.400.174.111,539.477.818.187,1.0,13.0,365400174111.0,539477818187.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,,590.909.091,-,2.0,,590909091.0,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),10,,364.809.265.020,539.477.818.187,10.0,,364809265020.0,539477818187.0
4. Giá vốn hàng bán và dịch vụ cung cấp,4. Giá vốn hàng bán và dịch vụ cung cấp,4. Giá vốn hàng bán và dịch vụ cung cấp,11,14,351.146.564.199,548.783.916.750,11.0,14.0,351146564199.0,548783916750.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),20,,13.662.700.821,(9.306.098.563),20.0,,13662700821.0,-9306098563.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,15,51.784.399.609,56.657.847.011,21.0,15.0,51784399609.0,56657847011.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,16,55.265.545,(2.362.260.857),22.0,16.0,55265545.0,-2362260857.0
8. Chi phí bán hàng,8. Chi phí bán hàng,8. Chi phí bán hàng,25,,9.900.609.100,6.037.457.648,25.0,,9900609100.0,6037457648.0
9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,26,,2.721.122.195,3.394.189.391,26.0,,2721122195.0,3394189391.0
10. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},10. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},10. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,52.770.103.590,40.282.362.266,30.0,,52770103590.0,40282362266.0
11. Thu nhập khác,11. Thu nhập khác,11. Thu nhập khác,31,,6.215.927.099,4.046.053.563,31.0,,6215927099.0,4046053563.0
12. Chi phí khác,12. Chi phí khác,12. Chi phí khác,32,,699.623.485,2.845.933.827,32.0,,699623485.0,2845933827.0
13. Lợi nhuận khác (40 = 31 - 32),13. Lợi nhuận khác (40 = 31 - 32),13. Lợi nhuận khác (40 = 31 - 32),40,17,5.516.303.614,1.200.119.736,40.0,17.0,5516303614.0,1200119736.0
14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,58.286.407.204,41.482.482.002,50.0,,58286407204.0,41482482002.0
15. Chi phí thuế TNDN hiện hành,15. Chi phí thuế TNDN hiện hành,15. Chi phí thuế TNDN hiện hành,51,18,13.058.311.977,10.163.273.961,51.0,18.0,13058311977.0,10163273961.0
16. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50 - 51),16. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50 - 51),16. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50 - 51),60,,45.228.095.227,31.319.208.041,60.0,,45228095227.0,31319208041.0
