row_label_raw,row_label_full,Vốn đầu tư của chủ sở hữu VND,Thặng dư vốn cổ phần VND,Cổ phiếu quỹ VND,Quỹ đầu tư phát triển VND,Lợi nhuận chưa phân phối VND,Tổng VND,numeric__Thặng dư vốn cổ phần VND,numeric__Cổ phiếu quỹ VND,numeric__Quỹ đầu tư phát triển VND,numeric__Lợi nhuận chưa phân phối VND,numeric__Tổng VND
2.747.440.630.000,2.747.440.630.000,2.747.440.630.000,139.270.925.591,(42.082.508.146),19.572.915.034,71.905.369.675,2.936.107.332.154,139270925591.0,-42082508146.0,19572915034.0,71905369675.0,2936107332154.0
-,-,-,-,-,-,31.319.208.041,31.319.208.041,,,,31319208041.0,31319208041.0
2.747.440.630.000,2.747.440.630.000,2.747.440.630.000,139.270.925.591,(42.082.508.146),19.572.915.034,103.224.577.716,2.967.426.540.195,139270925591.0,-42082508146.0,19572915034.0,103224577716.0,2967426540195.0
-,-,-,-,(92.599.450.000),-,-,(92.599.450.000),,-92599450000.0,,,-92599450000.0
-,-,-,-,-,-,45.228.095.227,45.228.095.227,,,,45228095227.0,45228095227.0
2.747.440.630.000,2.747.440.630.000,2.747.440.630.000,139.270.925.591,(134.681.958.146),19.572.915.034,148.452.672.943,2.920.055.185.422,139270925591.0,-134681958146.0,19572915034.0,148452672943.0,2920055185422.0
