row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",13.542.024.385,6.335.471.576,9.497.171.212,4.318.565.094,13542024385.0,6335471576.0,9497171212.0,4318565094.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",13.440.000,-,9.120.000,-,13440000.0,,9120000.0,
Thành phẩm,Thành phẩm,Thành phẩm,-,-,131.300.856.619,-,,,131300856619.0,
Hàng hóa,Hàng hóa,Hàng hóa,3.870.070.160,-,105.524.199.458,219.785.474,3870070160.0,,105524199458.0,219785474.0
Hàng gửi bán,Hàng gửi bán,Hàng gửi bán,45.314.170.730,-,156.461.068.461,-,45314170730.0,,156461068461.0,
Cộng,Cộng,Cộng,62.739.705.275,6.335.471.576,402.792.415.750,4.538.350.568,62739705275.0,6335471576.0,402792415750.0,4538350568.0
