row_label_raw,row_label_full,Tài sản thuế thu nhập hoãn lại
Chênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Tập đoàn,Chênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Tập đoàn,Chênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Tập đoàn
Chi phí hỗ trợ hoa hồng môi giới cho các căn chưa bàn giao,Chi phí hỗ trợ hoa hồng môi giới cho các căn chưa bàn giao,Chi phí hỗ trợ hoa hồng môi giới cho các căn chưa bàn giao
Trích trước chi phí giải phóng mặt bằng,Trích trước chi phí giải phóng mặt bằng,Trích trước chi phí giải phóng mặt bằng
Doanh thu phí dịch vụ quản lý tòa cho nhiều năm đã tính thuế từ năm trước,Doanh thu phí dịch vụ quản lý tòa cho nhiều năm đã tính thuế từ năm trước,Doanh thu phí dịch vụ quản lý tòa cho nhiều năm đã tính thuế từ năm trước
Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao
Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ để nhận chuyển nhượng bất động sản,Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ để nhận chuyển nhượng bất động sản,Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ để nhận chuyển nhượng bất động sản
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả
Chênh lệch từ việc đánh giá lại giá trị hợp lý khi mua công ty con Lãi chênh lệch tỷ giá đã thực hiện khi thanh toán khoản mục có gốc ngoại tệ trước thời điểm hoạt động,Chênh lệch từ việc đánh giá lại giá trị hợp lý khi mua công ty con Lãi chênh lệch tỷ giá đã thực hiện khi thanh toán khoản mục có gốc ngoại tệ trước thời điểm hoạt động,Chênh lệch từ việc đánh giá lại giá trị hợp lý khi mua công ty con Lãi chênh lệch tỷ giá đã thực hiện khi thanh toán khoản mục có gốc ngoại tệ trước thời điểm hoạt động
(Thuế thu nhập hoãn lại phải trả)/tài sản thuế thu nhập hoãn lại thuần,(Thuế thu nhập hoãn lại phải trả)/tài sản thuế thu nhập hoãn lại thuần,(Thuế thu nhập hoãn lại phải trả)/tài sản thuế thu nhập hoãn lại thuần
(Chi phí)/thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh hợp nhất,(Chi phí)/thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh hợp nhất,(Chi phí)/thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh hợp nhất
Trình bày trên báo cáo tài chính hợp nhất,Trình bày trên báo cáo tài chính hợp nhất,Trình bày trên báo cáo tài chính hợp nhất
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả
Tài sản thuế thu nhập hoãn lại/(thuế thu nhập hoãn lại phải trả),Tài sản thuế thu nhập hoãn lại/(thuế thu nhập hoãn lại phải trả),Tài sản thuế thu nhập hoãn lại/(thuế thu nhập hoãn lại phải trả)
