row_label_raw,row_label_full,Bên liên quan > Công ty Cổ phần Tập đoàn Đầu tư An Lạc,Mối quan hệ > Công ty có chung thành viên HĐQT,Số dư đầu năm VND > 46.333.333.333,"Lãi suất %/năm > Lãi suất cho vay năm đầu tiên là 8%/năm. Lãi suất cho vay kể từ năm thứ 2 là lãi suất tiết kiệm 12 tháng + biên độ 2,6%/năm",Ngày đáo hạn > Từ ngày 17 tháng 5 năm 2023 đến ngày 17 tháng 11 năm 2023,Hình thức đảm bảo > Tín chấp,numeric__Mối quan hệ > Công ty có chung thành viên HĐQT,numeric__Số dư đầu năm VND > 46.333.333.333,"numeric__Lãi suất %/năm > Lãi suất cho vay năm đầu tiên là 8%/năm. Lãi suất cho vay kể từ năm thứ 2 là lãi suất tiết kiệm 12 tháng + biên độ 2,6%/năm",numeric__Ngày đáo hạn > Từ ngày 17 tháng 5 năm 2023 đến ngày 17 tháng 11 năm 2023,numeric__Hình thức đảm bảo > Tín chấp
,,,,46.333.333.333,,,,,46333333333.0,,,
Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2022 (Thuyết minh số 19):,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2022 (Thuyết minh số 19):,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2022 (Thuyết minh số 19):,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2022 (Thuyết minh số 19):,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2022 (Thuyết minh số 19):,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2022 (Thuyết minh số 19):,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2022 (Thuyết minh số 19):,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2022 (Thuyết minh số 19):,,,,,
Bên liên quan,Bên liên quan,Bên liên quan,Mối quan hệ,Số dư đầu năm VND,Lãi suất %/năm,Ngày đáo hạn,Hình thức đảm bảo,,,,,
Công ty Cổ phần Tập đoàn Đầu tư An Lạc,Bên liên quan > Công ty Cổ phần Tập đoàn Đầu tư An Lạc,Công ty Cổ phần Tập đoàn Đầu tư An Lạc,Công ty có chung thành viên HĐQT,324.333.332.667,"Lãi suất cho vay năm đầu tiên là 8%/năm. Lãi suất cho vay kể từ năm thứ 2 là lãi suất tiết kiệm 12 tháng + biên độ 2,6%/năm",Từ ngày 17 tháng 5 năm 2024 đến ngày 17 tháng 11 năm 2030,Tín chấp,,324333332667.0,,,
,,,,324.333.332.667,,,,,324333332667.0,,,
Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2021:,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2021:,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2021:,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2021:,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2021:,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2021:,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2021:,Chi tiết các khoản đi vay dài hạn tại ngày 31 tháng 12 năm 2021:,,,,,
Bên liên quan,Bên liên quan,Bên liên quan,Mối quan hệ,Số dư đầu năm VND,Lãi suất %/năm,Ngày đáo hạn,Hình thức đảm bảo,,,,,
Công ty Cổ phần Tập đoàn Đầu tư An Lạc,Bên liên quan > Công ty Cổ phần Tập đoàn Đầu tư An Lạc,Công ty Cổ phần Tập đoàn Đầu tư An Lạc,Công ty có chung thành viên HĐQT,417.000.000.000,"Lãi suất cho vay năm đầu tiên là 8%/năm. Lãi suất cho vay kể từ năm thứ 2 là lãi suất tiết kiệm 12 tháng + biên độ 2,6%/năm","Gốc trả 1 lần vào ngày đáo hạn là 15 tháng 11 năm 2030, lãi suất 6 tháng/lần.",Tín chấp,,417000000000.0,,,
,,,,417.000.000.000,,,,,417000000000.0,,,
