row_label_raw,row_label_full,Mã số,CHỈ TIỀU,Thuyết minh,Năm nay,Năm trước (Trình bày lại),numeric__CHỈ TIỀU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (Trình bày lại)
61,61,61,18. Lợi nhuận sau thuế của công ty mẹ,21.1,1.095.618.039.141,1.096.497.637.724,,211.0,1095618039141.0,1096497637724.0
62,62,62,19. Lợi nhuận sau thuế của cổ đông không kiểm soát,21.1,266.285.362.654,247.175.421.153,,211.0,266285362654.0,247175421153.0
70,70,70,20. Lãi cơ bản trên cổ phiếu,30,4.507,4.627,,30.0,4507.0,4627.0
71,71,71,21. Lãi suy giảm trên cổ phiếu,30,4.507,4.434,,30.0,4507.0,4434.0
