row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính,3.216.746(103.002),2.246.991(327.400),,
Tổng lợi nhuận kế toán trước thuế trước điều chỉnhdo hợp nhất báo cáo tài chính,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > Tổng lợi nhuận kế toán trước thuế trước điều chỉnhdo hợp nhất báo cáo tài chính,Tổng lợi nhuận kế toán trước thuế trước điều chỉnhdo hợp nhất báo cáo tài chính,3.113.744,1.919.591,3113744.0,1919591.0
Thuế TNDN theo thuế suất 20% áp dụng cho Ngânhàng và các công ty con,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > Thuế TNDN theo thuế suất 20% áp dụng cho Ngânhàng và các công ty con,Thuế TNDN theo thuế suất 20% áp dụng cho Ngânhàng và các công ty con,622.749,383.918,622749.0,383918.0
Các khoản điều chỉnh tăng:- Chênh lệch thuế suất,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > Các khoản điều chỉnh tăng:- Chênh lệch thuế suất,Các khoản điều chỉnh tăng:- Chênh lệch thuế suất,1.516,3.935,1516.0,3935.0
- Dự phòng tài sản có khác và các khoản đầu tư,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > - Dự phòng tài sản có khác và các khoản đầu tư,- Dự phòng tài sản có khác và các khoản đầu tư,95.803,-,95803.0,
- Lỗ của các công ty con không chịu thuế,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > - Lỗ của các công ty con không chịu thuế,- Lỗ của các công ty con không chịu thuế,10.302,67.505,10302.0,67505.0
- Các khoản chi phí không được khấu trừ,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > - Các khoản chi phí không được khấu trừ,- Các khoản chi phí không được khấu trừ,30.675,13.316,30675.0,13316.0
Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,(1.146),(445),-1146.0,-445.0
- Lãi đánh giá chênh lệch tỷ giá,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > - Lãi đánh giá chênh lệch tỷ giá,- Lãi đánh giá chênh lệch tỷ giá,(5.092),(13.041),-5092.0,-13041.0
- Hoàn nhập dự phòng tài sản có khác và các khoản đầu tư,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > - Hoàn nhập dự phòng tài sản có khác và các khoản đầu tư,- Hoàn nhập dự phòng tài sản có khác và các khoản đầu tư,(1.570),(9.485),-1570.0,-9485.0
- Thu nhập từ chuyển nhượng quyền sử dụng đất,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > - Thu nhập từ chuyển nhượng quyền sử dụng đất,- Thu nhập từ chuyển nhượng quyền sử dụng đất,(30.768),(35.435),-30768.0,-35435.0
- Chuyển lỗ của công ty con,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > - Chuyển lỗ của công ty con,- Chuyển lỗ của công ty con,(1.054),-,-1054.0,
Chi phí thuế TNDN ước tính trong kỳ,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > Chi phí thuế TNDN ước tính trong kỳ,Chi phí thuế TNDN ước tính trong kỳ,721.415,410.268,721415.0,410268.0
Thuế chuyển nhượng quyền sử dụng đất,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > Thuế chuyển nhượng quyền sử dụng đất,Thuế chuyển nhượng quyền sử dụng đất,32.521,35.435,32521.0,35435.0
Nộp bổ sung thuế các năm trước,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > Nộp bổ sung thuế các năm trước,Nộp bổ sung thuế các năm trước,37.606,8,37606.0,8.0
Chi phí thuế TNDN hiện hành trong kỳ,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh lợi nhuận kế toán do hợp nhấtbáo cáo tài chính > Chi phí thuế TNDN hiện hành trong kỳ,Chi phí thuế TNDN hiện hành trong kỳ,791.542,445.711,791542.0,445711.0
