row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải trả nội bộ,Phải trả nội bộ,Phải trả nội bộ,883.485,869.822,883485.0,869822.0
Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,481.494,832.589,481494.0,832589.0
Quỹ khen thưởng phúc lợi (i),Quỹ khen thưởng phúc lợi (i),Quỹ khen thưởng phúc lợi (i),362.458,10.402,362458.0,10402.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,39.533,26.831,39533.0,26831.0
Phải trả bên ngoài,Phải trả bên ngoài,Phải trả bên ngoài,4.639.914,4.430.179,4639914.0,4430179.0
Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,2.107.479,1.531.390,2107479.0,1531390.0
Các khoản phải trả trong dịch vụ thanh toán thể,Các khoản phải trả trong dịch vụ thanh toán thể,Các khoản phải trả trong dịch vụ thanh toán thể,706.198,715.992,706198.0,715992.0
Thuế và các khoản phải trả Nhà nước,Thuế và các khoản phải trả Nhà nước,Thuế và các khoản phải trả Nhà nước,340.379,134.656,340379.0,134656.0
Lãi phải trả tiền gửi đến hạn thanh toán,Lãi phải trả tiền gửi đến hạn thanh toán,Lãi phải trả tiền gửi đến hạn thanh toán,329.093,99.174,329093.0,99174.0
Khoản đặt cọc mua tài sản nhận cán trừ nợ,Khoản đặt cọc mua tài sản nhận cán trừ nợ,Khoản đặt cọc mua tài sản nhận cán trừ nợ,316.549,430.849,316549.0,430849.0
Phải trả công ty kiểu hối nước ngoài,Phải trả công ty kiểu hối nước ngoài,Phải trả công ty kiểu hối nước ngoài,195.502,118.439,195502.0,118439.0
Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,133.250,71.145,133250.0,71145.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,78.517,813.649,78517.0,813649.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,67.809,59.009,67809.0,59009.0
Phải trả cổ tức,Phải trả cổ tức,Phải trả cổ tức,9.211,9.413,9211.0,9413.0
Các khoản phải trả trong nghiệp vụ xử lý nợ,Các khoản phải trả trong nghiệp vụ xử lý nợ,Các khoản phải trả trong nghiệp vụ xử lý nợ,8.438,232.164,8438.0,232164.0
Quỹ Phát triển Khoa học và Công nghệ (ii),Quỹ Phát triển Khoa học và Công nghệ (ii),Quỹ Phát triển Khoa học và Công nghệ (ii),4.049,7.943,4049.0,7943.0
Khác,Khác,Khác,343.440,206.356,343440.0,206356.0
,,,5.523.399,5.300.001,5523399.0,5300001.0
