row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,4.803.443,3.772.038,4803443.0,3772038.0
Dịch vụ thanh toán,Dịch vụ thanh toán,Dịch vụ thanh toán,1.189.454,973.027,1189454.0,973027.0
Dịch vụ hoa hồng hợp tác bảo hiểm,Dịch vụ hoa hồng hợp tác bảo hiểm,Dịch vụ hoa hồng hợp tác bảo hiểm,925.933,596.622,925933.0,596622.0
Dịch vụ ủy thác và đại lý,Dịch vụ ủy thác và đại lý,Dịch vụ ủy thác và đại lý,618.514,407.363,618514.0,407363.0
Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,446.666,412.980,446666.0,412980.0
Hoạt động cho thuê kho,Hoạt động cho thuê kho,Hoạt động cho thuê kho,191.886,190.577,191886.0,190577.0
Dịch vụ chi trả kiểu hối,Dịch vụ chi trả kiểu hối,Dịch vụ chi trả kiểu hối,34.558,27.828,34558.0,27828.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,1.396.432,1.163.641,1396432.0,1163641.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,(1.480.453),(1.089.894),-1480453.0,-1089894.0
Dịch vụ thanh toán,Dịch vụ thanh toán,Dịch vụ thanh toán,(996.135),(670.695),-996135.0,-670695.0
"Cước phí bưu điện, mạng viễn thông","Cước phí bưu điện, mạng viễn thông","Cước phí bưu điện, mạng viễn thông",(291.746),(246.422),-291746.0,-246422.0
Hoa hồng môi giới,Hoa hồng môi giới,Hoa hồng môi giới,(51.756),(59.901),-51756.0,-59901.0
Dịch vụ tư vấn,Dịch vụ tư vấn,Dịch vụ tư vấn,(44.264),(11.405),-44264.0,-11405.0
Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,(38.712),(44.411),-38712.0,-44411.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,(57.840),(57.060),-57840.0,-57060.0
,,,3.322.990,2.682.144,3322990.0,2682144.0
