row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,1.151.837,1.597.041,2.748.878,1151837.0,1597041.0,2748878.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,824.296,248.231,1.072.527,824296.0,248231.0,1072527.0
Số dự phòng đã sử dụng để xử lý nợbán cho VAMC,Số dự phòng đã sử dụng để xử lý nợbán cho VAMC,Số dự phòng đã sử dụng để xử lý nợbán cho VAMC,(297.967),-,(297.967),-297967.0,,-297967.0
Số dự phòng đã sử dụng để xử lý rủi rotrong năm,Số dự phòng đã sử dụng để xử lý rủi rotrong năm,Số dự phòng đã sử dụng để xử lý rủi rotrong năm,(7.986),-,(7.986),-7986.0,,-7986.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,6.784,406,7.190,6784.0,406.0,7190.0
Số cuối năm,Số cuối năm,Số cuối năm,1.676.964,1.845.678,3.522.642,1676964.0,1845678.0,3522642.0
