row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,44.660.130,15.914.207,44660130.0,15914207.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,1.492.052,547.702,1492052.0,547702.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,1.700.159,984.502,1700159.0,984502.0
- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,41.467.919,14.382.003,41467919.0,14382003.0
Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,5.748.655,7.580.064,5748655.0,7580064.0
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,29.832,22.784,29832.0,22784.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,7.677.713,7.008.732,7677713.0,7008732.0
Cam kết khác,Cam kết khác,Cam kết khác,1.906,3.718,1906.0,3718.0
,,,58.118.236,30.529.505,58118236.0,30529505.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(344.200),(250.082),-344200.0,-250082.0
Nghĩa vụ nợ tiềm Ản và các cam kết đưa ra,Nghĩa vụ nợ tiềm Ản và các cam kết đưa ra,Nghĩa vụ nợ tiềm Ản và các cam kết đưa ra,57.774.036,30.279.423,57774036.0,30279423.0
