row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,88.220.010,"29,80",43.918.119,"17,11",88220010.0,29.8,43918119.0,17.11
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",39.634.084,"13,39",40.549.911,"15,80",39634084.0,13.39,40549911.0,15.8
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",34.333.655,"11,60",29.459.684,"11,48",34333655.0,11.6,29459684.0,11.48
"Bán buồn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buồn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buồn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",28.976.620,"9,79",26.246.366,"10,23",28976620.0,9.79,26246366.0,10.23
Các hoạt động liên quan kinh doanh tài sản và dịch vụ tự vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tự vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tự vấn,25.318.931,"8,55",37.071.273,"14,45",25318931.0,8.55,37071273.0,14.45
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",22.291.058,"7,53",22.948.817,"8,94",22291058.0,7.53,22948817.0,8.94
Xây dựng,Xây dựng,Xây dựng,15.200.532,"5,13",15.749.092,"6,14",15200532.0,5.13,15749092.0,6.14
"Giáo dục, đào tạo","Giáo dục, đào tạo","Giáo dục, đào tạo",5.501.704,"1,86",5.515.346,"2,15",5501704.0,1.86,5515346.0,2.15
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,4.743.371,"1,60",4.198.617,"1,64",4743371.0,1.6,4198617.0,1.64
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",3.571.999,"1,21",2.970.855,"1,16",3571999.0,1.21,2970855.0,1.16
Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,2.781.695,"0,94",2.131.205,"0,83",2781695.0,0.94,2131205.0,0.83
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",2.734.564,"0,92",2.865.568,"1,12",2734564.0,0.92,2865568.0,1.12
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,2.340.325,"0,79",2.802.819,"1,09",2340325.0,0.79,2802819.0,1.09
Khai khoáng,Khai khoáng,Khai khoáng,1.184.784,"0,40",1.277.682,"0,50",1184784.0,0.4,1277682.0,0.5
"Hoạt động của Đảng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bất buộc","Hoạt động của Đảng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bất buộc","Hoạt động của Đảng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bất buộc",1.024.049,"0,35",861.218,"0,34",1024049.0,0.35,861218.0,0.34
"Nghệ thuật vui chơi, giải trí","Nghệ thuật vui chơi, giải trí","Nghệ thuật vui chơi, giải trí",430.427,"0,15",389.026,"0,15",430427.0,0.15,389026.0,0.15
Hoạt động chuyên môn khoa học và công nghệ,Hoạt động chuyên môn khoa học và công nghệ,Hoạt động chuyên môn khoa học và công nghệ,262.508,"0,09",160.821,"0,06",262508.0,0.09,160821.0,0.06
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,143.808,"0,05",94.442,"0,04",143808.0,0.05,94442.0,0.04
"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",43.897,"0,01",66.484,"0,03",43897.0,0.01,66484.0,0.03
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,17.291.753,"5,84",17.345.408,"6,74",17291753.0,5.84,17345408.0,6.74
,,,296.029.774,"100,00",256.622.753,"100,00",296029774.0,100.0,256622753.0,100.0
