row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải thu nội bộ,Phải thu nội bộ,Phải thu nội bộ,572.146,2.278.947,572146.0,2278947.0
Tạm ứng để hoạt động nghiệp vụ,Tạm ứng để hoạt động nghiệp vụ,Tạm ứng để hoạt động nghiệp vụ,339.482,2.044.087,339482.0,2044087.0
Tạm ứng xây dựng tòa nhà FICO (i),Tạm ứng xây dựng tòa nhà FICO (i),Tạm ứng xây dựng tòa nhà FICO (i),216.693,216.693,216693.0,216693.0
Khác,Khác,Khác,15.971,18.167,15971.0,18167.0
Phải thu bên ngoài,Phải thu bên ngoài,Phải thu bên ngoài,21.045.758,20.754.012,21045758.0,20754012.0
Phải thu từ bán tài sản nhận cán trừ nợ (v),Phải thu từ bán tài sản nhận cán trừ nợ (v),Phải thu từ bán tài sản nhận cán trừ nợ (v),7.091.350,8.280.000,7091350.0,8280000.0
Tài sản nhận cán trừ nợ (ii),Tài sản nhận cán trừ nợ (ii),Tài sản nhận cán trừ nợ (ii),5.168.834,5.972.053,5168834.0,5972053.0
Phải thu liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải thu liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải thu liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,2.470.376,1.410.219,2470376.0,1410219.0
Phải thu thư tín dụng bởi hoàn,Phải thu thư tín dụng bởi hoàn,Phải thu thư tín dụng bởi hoàn,1.909.299,-,1909299.0,
Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán (iii),Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán (iii),Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán (iii),1.645.387,1.857.465,1645387.0,1857465.0
Phải thu Công ty Cổ phần Vàng bạc đá quý Phương Nam (iv),Phải thu Công ty Cổ phần Vàng bạc đá quý Phương Nam (iv),Phải thu Công ty Cổ phần Vàng bạc đá quý Phương Nam (iv),503.639,503.639,503639.0,503639.0
Phải thu từ hoạt động dịch vụ đại lý bảo hiểm,Phải thu từ hoạt động dịch vụ đại lý bảo hiểm,Phải thu từ hoạt động dịch vụ đại lý bảo hiểm,426.000,335.000,426000.0,335000.0
Phải thu liên minh thể,Phải thu liên minh thể,Phải thu liên minh thể,386.219,606.385,386219.0,606385.0
Phải thu từ bán chứng khoán trả chậm (vi),Phải thu từ bán chứng khoán trả chậm (vi),Phải thu từ bán chứng khoán trả chậm (vi),381.151,451.369,381151.0,451369.0
Phải thu từ bán nợ (ix),Phải thu từ bán nợ (ix),Phải thu từ bán nợ (ix),190.769,347.300,190769.0,347300.0
Phải thu đặt cọc thuê văn phòng,Phải thu đặt cọc thuê văn phòng,Phải thu đặt cọc thuê văn phòng,160.706,136.733,160706.0,136733.0
Phải thu từ bán một phần tòa nhà FICO (vii),Phải thu từ bán một phần tòa nhà FICO (vii),Phải thu từ bán một phần tòa nhà FICO (vii),158.204,158.204,158204.0,158204.0
Phải thu liên quan đến hoạt động chi trả kiểu hối,Phải thu liên quan đến hoạt động chi trả kiểu hối,Phải thu liên quan đến hoạt động chi trả kiểu hối,79.746,83.722,79746.0,83722.0
Ký quỹ cho giao dịch tương lai hàng hóa,Ký quỹ cho giao dịch tương lai hàng hóa,Ký quỹ cho giao dịch tương lai hàng hóa,66.624,58.254,66624.0,58254.0
Phải thu đầu tư vào Công ty Cổ phần Vàng bạc đá quý Phương Nam (viii),Phải thu đầu tư vào Công ty Cổ phần Vàng bạc đá quý Phương Nam (viii),Phải thu đầu tư vào Công ty Cổ phần Vàng bạc đá quý Phương Nam (viii),64.800,64.800,64800.0,64800.0
"Ký quỹ, thế chấp và cầm cố","Ký quỹ, thế chấp và cầm cố","Ký quỹ, thế chấp và cầm cố",48.043,157.420,48043.0,157420.0
Phải thu tiền bán trái phiếu chuyển đổi của CTCP Chứng khoán Ngân hàng Sài Gòn,Phải thu tiền bán trái phiếu chuyển đổi của CTCP Chứng khoán Ngân hàng Sài Gòn,Phải thu tiền bán trái phiếu chuyển đổi của CTCP Chứng khoán Ngân hàng Sài Gòn,,,,
Thương Tín,Phải thu tiền bán trái phiếu chuyển đổi của CTCP Chứng khoán Ngân hàng Sài Gòn > Thương Tín,Thương Tín,41.000,41.000,41000.0,41000.0
Phải thu về hỗ trợ lãi suất,Phải thu tiền bán trái phiếu chuyển đổi của CTCP Chứng khoán Ngân hàng Sài Gòn > Phải thu về hỗ trợ lãi suất,Phải thu về hỗ trợ lãi suất,27.535,27.535,27535.0,27535.0
Phải thu Ngân sách Nhà nước,Phải thu tiền bán trái phiếu chuyển đổi của CTCP Chứng khoán Ngân hàng Sài Gòn > Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,2.494,2.619,2494.0,2619.0
Khác,Phải thu tiền bán trái phiếu chuyển đổi của CTCP Chứng khoán Ngân hàng Sài Gòn > Khác,Khác,223.582,260.295,223582.0,260295.0
,,,21.617.904,23.032.959,21617904.0,23032959.0
