row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,46.663.579,37.762.291,46663579.0,37762291.0
Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),43.913.270,37.659.180,43913270.0,37659180.0
Trái phiếu và chứng chỉ tiên gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiên gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiên gửi do các TCTDkhác trong nước phát hành (b),2.750.309,50.459,2750309.0,50459.0
Chứng khoán nợ nước ngoài,Chứng khoán nợ nước ngoài,Chứng khoán nợ nước ngoài,-,52.652,,52652.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,226.440,226.441,226440.0,226441.0
Chứng khoán vốn do các TCTD kháctrong nước phát hành (c),Chứng khoán vốn do các TCTD kháctrong nước phát hành (c),Chứng khoán vốn do các TCTD kháctrong nước phát hành (c),163.690,163.690,163690.0,163690.0
Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,62.171,62.171,62171.0,62171.0
Chứng khoán vốn nước ngoài,Chứng khoán vốn nước ngoài,Chứng khoán vốn nước ngoài,579,580,579.0,580.0
,,,46.890.019,37.988.732,46890019.0,37988732.0
Dự phòng rủi ro chứng khoán đầu tưsắn sàng để bán,Dự phòng rủi ro chứng khoán đầu tưsắn sàng để bán,Dự phòng rủi ro chứng khoán đầu tưsắn sàng để bán,,,,
Dự phòng giảm giá,Dự phòng rủi ro chứng khoán đầu tưsắn sàng để bán > Dự phòng giảm giá,Dự phòng giảm giá,(103.388),(137.819),-103388.0,-137819.0
,,,46.786.631,37.850.913,46786631.0,37850913.0
