row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",186.707,101.521,186707.0,101521.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,5.465.357,4.832.476,5465357.0,4832476.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,4.894.248,4.271.097,4894248.0,4271097.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,356.715,323.908,356715.0,323908.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,150.686,211.562,150686.0,211562.0
- Chi trang phục,- Chi trang phục,- Chi trang phục,63.708,25.909,63708.0,25909.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,1.609.952,1.385.383,1609952.0,1385383.0
- Chi phí thuế tài sản,- Chi phí thuế tài sản,- Chi phí thuế tài sản,495.759,466.682,495759.0,466682.0
- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,544.864,458.917,544864.0,458917.0
- Bảo dưỡng và sửa chữa tài sản,- Bảo dưỡng và sửa chữa tài sản,- Bảo dưỡng và sửa chữa tài sản,449.821,375.087,449821.0,375087.0
- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,108.236,73.347,108236.0,73347.0
- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,11.272,11.350,11272.0,11350.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,1.291.493,1.008.287,1291493.0,1008287.0
"- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo",454.346,288.945,454346.0,288945.0
"- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in",211.993,189.648,211993.0,189648.0
"- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan",178.439,163.158,178439.0,163158.0
"- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết",102.531,68.451,102531.0,68451.0
- Công tác phí,- Công tác phí,- Công tác phí,45.610,34.152,45610.0,34152.0
- Chi bưu phí và điện thoại,- Chi bưu phí và điện thoại,- Chi bưu phí và điện thoại,41.189,43.520,41189.0,43520.0
"- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện",6.010,4.883,6010.0,4883.0
- Các khoản chi phí khác,- Các khoản chi phí khác,- Các khoản chi phí khác,251.375,215.530,251375.0,215530.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,485.779,437.518,485779.0,437518.0
"Chi phí dự phòng (không tính dự phòng rủi ro tín dụng, rủi ro chứng khoán)","Chi phí dự phòng (không tính dự phòng rủi ro tín dụng, rủi ro chứng khoán)","Chi phí dự phòng (không tính dự phòng rủi ro tín dụng, rủi ro chứng khoán)",226.415,72.645,226415.0,72645.0
- Trích lập dự phòng giảm giá đầu tư dài hạn,- Trích lập dự phòng giảm giá đầu tư dài hạn,- Trích lập dự phòng giảm giá đầu tư dài hạn,17.253,21.114,17253.0,21114.0
- Trích lập dự phòng rủi ro tài sản Có khác,- Trích lập dự phòng rủi ro tài sản Có khác,- Trích lập dự phòng rủi ro tài sản Có khác,209.162,51.531,209162.0,51531.0
,,,9.265.703,7.837.830,9265703.0,7837830.0
