row_label_raw,row_label_full,Số đầu năm > Tăng trong năm,Năm nayTriệu đồng > 696.992 > 648.637,Năm trướcTriệu đồng > 548.606 > 714.452,numeric__Năm nayTriệu đồng > 696.992 > 648.637,numeric__Năm trướcTriệu đồng > 548.606 > 714.452
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(382.519),(416.506),-382519.0,-416506.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(275.369),(120.241),-275369.0,-120241.0
Chuyển sang chi phí chờ phân bổ và chi phí hoạt động,Chuyển sang chi phí chờ phân bổ và chi phí hoạt động,Chuyển sang chi phí chờ phân bổ và chi phí hoạt động,(46.968),(29.319),-46968.0,-29319.0
Tăng khác,Tăng khác,Tăng khác,188,-,188.0,
Số cuối năm,Số cuối năm,Số cuối năm,640.961,696.992,640961.0,696992.0
