row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,31/12/2022 > VND,31/12/2021 > VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__31/12/2022 > VND,numeric__31/12/2021 > VND
2,2,2,Cam kết giao dịch hối đoái,38,1.367.234.000.000,911.000.000.000,,38.0,1367234000000.0,911000000000.0
a,a,a,Cam kết mua ngoại tệ,,117.865.000.000,-,,,117865000000.0,
c,c,c,Cam kết giao dịch hoán đổi,,1.249.369.000.000,911.000.000.000,,,1249369000000.0,911000000000.0
4,4,4,Cam kết trong nghiệp vụ L/C,38,60.986.518.505,134.494.629.571,,38.0,60986518505.0,134494629571.0
5,5,5,Bảo lãnh khác,38,455.750.580.558,533.999.710.766,,38.0,455750580558.0,533999710766.0
7,7,7,Lãi cho vay và phí phải thu chưa thu được,39,1.218.634.774.281,1.000.059.147.545,,39.0,1218634774281.0,1000059147545.0
8,8,8,Nợ khó đòi đã xử lý,40,4.241.803.981.578,4.242.361.926.935,,40.0,4241803981578.0,4242361926935.0
9,9,9,Tài sản và chứng từ khác,41,2.878.398.767.027,2.625.485.398.261,,41.0,2878398767027.0,2625485398261.0
