row_label_raw,row_label_full,col_0,Miền Bắc,Miền Trung,Miền Nam,Loại trừ,Tổng cộng,numeric__Miền Bắc,numeric__Miền Trung,numeric__Miền Nam,numeric__Loại trừ,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
I. Tài sản,I. Tài sản,I. Tài sản,56.072.271,19.154.909,30.124.945,(204.569),105.147.556,56072271.0,19154909.0,30124945.0,-204569.0,105147556.0
1. Tiền mặt,1. Tiền mặt,1. Tiền mặt,130.380,103.338,214.085,-,447.803,130380.0,103338.0,214085.0,,447803.0
2. Tài sản cố định,2. Tài sản cố định,2. Tài sản cố định,91.605,37.749,75.304,-,204.658,91605.0,37749.0,75304.0,,204658.0
3. Tài sản khác,3. Tài sản khác,3. Tài sản khác,55.850.286,19.013.822,29.835.556,(204.569),104.495.095,55850286.0,19013822.0,29835556.0,-204569.0,104495095.0
II. Nợ phải trả,II. Nợ phải trả,II. Nợ phải trả,49.119.153,18.987.989,29.782.058,(3.551),97.885.650,49119153.0,18987989.0,29782058.0,-3551.0,97885650.0
1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,48.666.753,18.983.431,29.562.536,11.079,97.223.800,48666753.0,18983431.0,29562536.0,11079.0,97223800.0
2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,973,-,-,-,973,973.0,,,,973.0
3. Nợ phải trả khác,3. Nợ phải trả khác,3. Nợ phải trả khác,451.427,4.558,219.522,(14.630),660.876,451427.0,4558.0,219522.0,-14630.0,660876.0
