row_label_raw,row_label_full,col_0,Nam 2022,Nam 2021,numeric__Nam 2022,numeric__Nam 2021
,,,VND,VND,,
Thu nhập từ mua bán chứng khoán kinh doanh,Thu nhập từ mua bán chứng khoán kinh doanh,Thu nhập từ mua bán chứng khoán kinh doanh,-,67.203.489.904,,67203489904.0
Chi phí về mua bán chứng khoán kinh doanh,Chi phí về mua bán chứng khoán kinh doanh,Chi phí về mua bán chứng khoán kinh doanh,(46.584.055),(3.465.503.376),-46584055.0,-3465503376.0
Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,(135.004.800),-,-135004800.0,
Lãi/(Lỗ) thuần từ mua bán chứng khoán kinh doanh,Lãi/(Lỗ) thuần từ mua bán chứng khoán kinh doanh,Lãi/(Lỗ) thuần từ mua bán chứng khoán kinh doanh,(181.588.855),63.737.986.528,-181588855.0,63737986528.0
