row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay dài hạn,Vay dài hạn,Vay dài hạn,4.437.324.863.653,4.437.324.863.653,-,1.786.422.587.885,2.650.902.275.768,2.650.902.275.768,4437324863653.0,4437324863653.0,,1786422587885.0,2650902275768.0,2650902275768.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,4.437.324.863.653,4.437.324.863.653,-,1.786.422.587.885,2.650.902.275.768,2.650.902.275.768,4437324863653.0,4437324863653.0,,1786422587885.0,2650902275768.0,2650902275768.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,,,,,
Vay dài hạn đến hạn trả,Trong đó: > Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,1.733.199.394.675,1.733.199.394.675,-,-,683.756.217.518,683.756.217.518,1733199394675.0,1733199394675.0,,,683756217518.0,683756217518.0
Vay dài hạn,Trong đó: > Vay dài hạn,Vay dài hạn,2.704.125.468.978,2.704.125.468.978,-,-,1.967.146.058.250,1.967.146.058.250,2704125468978.0,2704125468978.0,,,1967146058250.0,1967146058250.0
