row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,3.335.762.945.650,3.335.762.945.650,13.787.057.190.483,14.516.750.562.337,2.606.069.573.796,2.606.069.573.796,3335762945650.0,3335762945650.0,13787057190483.0,14516750562337.0,2606069573796.0,2606069573796.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,1.733.199.394.675,1.733.199.394.675,691.977.232.605,1.741.420.409.762,683.756.217.518,683.756.217.518,1733199394675.0,1733199394675.0,691977232605.0,1741420409762.0,683756217518.0,683756217518.0
,,,5.068.962.340.325,5.068.962.340.325,14.479.034.423.088,16.258.170.972.099,3.289.825.791.314,3.289.825.791.314,5068962340325.0,5068962340325.0,14479034423088.0,16258170972099.0,3289825791314.0,3289825791314.0
