row_label_raw,row_label_full,"Giá trị các khoản phải thu quá hạn thanh toán hoặc khó có khả năng thu hồi > Công ty Mua bán Điện-Tập đoàn Điện lực Việt Nam (""EPTC-EVN"")",Số cuối năm > Giá gốc > 115.850.778.145,Số cuối năm > Dự phòng > 64.738.012.155,Số cuối năm > VNDGiá trịcó thể thu hồi > 51.112.765.990,Số cuối năm > Giá gốc > 825.733.549.718,Số cuối năm > Dự phòng > 769.611.843.321,Số đầu năm > VNDGiá trịcó thể thu hồi > 56.121.706.397,numeric__Số cuối năm > Giá gốc > 115.850.778.145,numeric__Số cuối năm > Dự phòng > 64.738.012.155,numeric__Số cuối năm > VNDGiá trịcó thể thu hồi > 51.112.765.990,numeric__Số cuối năm > Giá gốc > 825.733.549.718,numeric__Số cuối năm > Dự phòng > 769.611.843.321,numeric__Số đầu năm > VNDGiá trịcó thể thu hồi > 56.121.706.397
Công ty Cố phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cố phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cố phần Tư vấn Dự án Điện lực Dầu khí,7.860.374.881,7.860.374.881,-,8.179.082.781,8.179.082.781,-,7860374881.0,7860374881.0,,8179082781.0,8179082781.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,2.714.279.949,1.602.944.864,1.111.335.085,2.714.279.949,1.602.944.864,1.111.335.085,2714279949.0,1602944864.0,1111335085.0,2714279949.0,1602944864.0,1111335085.0
,,,126.425.432.975,74.201.331.900,52.224.101.075,836.626.912.448,779.393.870.966,57.233.041.482,126425432975.0,74201331900.0,52224101075.0,836626912448.0,779393870966.0,57233041482.0
