row_label_raw,row_label_full,col_0,Kỳ 6 tháng kết thúc ngày,Kỳ 6 tháng kết thúc ngày_1,numeric__Kỳ 6 tháng kết thúc ngày,numeric__Kỳ 6 tháng kết thúc ngày_1
,,,30.6.2025VND,30.6.2024VND,,
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,1.063.761.053.154,1.029.637.143.351,1063761053154.0,1029637143351.0
Chi phí thuê cửa hàng,Chi phí thuê cửa hàng,Chi phí thuê cửa hàng,218.309.392.567,203.650.026.060,218309392567.0,203650026060.0
"Chi phí quảng cáo, tiếp thị","Chi phí quảng cáo, tiếp thị","Chi phí quảng cáo, tiếp thị",181.703.758.542,153.829.905.009,181703758542.0,153829905009.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,169.826.347.687,155.692.067.532,169826347687.0,155692067532.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",93.303.214.937,94.222.357.874,93303214937.0,94222357874.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,10.732.875.210,10.136.351.211,10732875210.0,10136351211.0
Khác,Khác,Khác,52.369.811.234,42.318.176.165,52369811234.0,42318176165.0
,,,1.790.006.453.331,1.689.486.027.202,1790006453331.0,1689486027202.0
